ECCode      rmrID bondType  weight 
4.1.1.55    24619 C-O*C=O   1      
4.1.1.56    23238 C-O*C=O   1      
4.1.1.57    20561 C-O*C=O   1      
4.1.1.58    22431 C-O*C=O   1      
4.1.1.59    22799 C-O*C=O   1      
4.1.1.6     21913 C-O*C=O   1      
4.1.1.60    23231 C%O*C=O   1      
4.1.1.61    21064 C-O*C=O   1      
4.1.1.62    22132 C-O*C=O   1      
4.1.1.63    20705 C-O*C=O   1      
4.1.1.64    23329 C-O*C=O   1      
4.1.1.65    21750 C-O*C=O   1      
4.1.1.66    20836 C-O*C=O   1      
4.1.1.67    22261 C-O*C=O   1      
4.1.1.68    23572 C-O*C=O   1      
4.1.1.68    23789 C-C*C=C   3      
4.1.1.68    23789 C-O*C=O   2      
4.1.1.69    21408 C-O*C=O   1      
4.1.1.7     21511 C-O*C=O   1      
4.1.1.7     22291 C-O*C=O   1      
4.1.1.70    22605 C-O*C=O   1      
4.1.1.71    20226 C-O*C=O   1      
4.1.1.72    23365 C-O*C=O   1      
4.1.1.73    21501 C-O*C=O   1      
4.1.1.74    21684 C-O*C=O   1      
4.1.1.75    22737 C-O*C=O   1      
4.1.1.76    24438 C-O*C=O   1      
4.1.1.77    22232 C-C*C=C   1      
4.1.1.77    22232 C-O*C=O   2      
4.1.1.77    24618 C-C*C=C   3      
4.1.1.77    24618 C-O*C=O   2      
4.1.1.78    20185 C#C*C-C   1      
4.1.1.78    20185 C-O*C=O   1      
4.1.1.78    23615 C#C*C=C   1      
4.1.1.79    24993 C-O*C=O   1      
4.1.1.8     21629 C-O*C=O   1      
4.1.1.80    22878 C-O*C=O   1      
4.1.1.81    25716 C-O*C=O   1      
4.1.1.82    23506 C-O*C=O   1      
4.1.1.83    26454 C-O*C=O   1      
4.1.1.84    26455 C%C*C@C   2      
4.1.1.84    26455 C-O*C=O   3      
4.1.1.85    26276 C-O*C=O   1      
4.1.1.86    26770 C-O*C=O   1      
4.1.1.9     20196 C-O*C=O   1      
4.1.1.9     24617 C-O*C=O   1      
4.1.2.-     21415 C-O*C=O   1      
4.1.2.-     21416 C-C*C=C   1      
4.1.2.-     21416 C-O*C=O   2      
4.1.2.-     21931 C-O*C=O   1      
4.1.2.-     22833 C-O*C=O   1      
4.1.2.-     24832 C-O*C=O   1      
4.1.2.-     25703 C-O*C=O   1      
4.1.2.-     27676 C-O*C=O   1      
4.1.2.10    21513 C-O*C=O   1      
4.1.2.10    22412 C-O*C=O   1      
4.1.2.11    22294 C-O*C=O   1      
4.1.2.11    22412 C-O*C=O   1      
4.1.2.12    21045 C-O*C=O   1      
4.1.2.13    20916 C-O*C=O   2      
4.1.2.13    20918 C%O*C=O   1      
4.1.2.13    20918 C-O*C=O   1      
4.1.2.13    21565 C-O*C=O   1      
4.1.2.13    22201 C-O*C=O   2      
4.1.2.14    20403 C-O*C=O   1      
4.1.2.14    24832 C-O*C=O   1      
4.1.2.17    21932 C-O*C=O   1      
4.1.2.18    21527 C-O*C=O   1      
4.1.2.18    22652 C-O*C=O   1      
4.1.2.19    21528 C%O*C=O   1      
4.1.2.19    21528 C-O*C=O   1      
4.1.2.19    21933 C-O*C=O   1      
4.1.2.2     20874 C-O*C=O   1      
4.1.2.20    22367 C-O*C=O   1      
4.1.2.20    22828 C-O*C=O   1      
4.1.2.21    20913 C-O*C=O   1      
4.1.2.25    23015 C%N*C@N   1      
4.1.2.25    23015 C-O*C=O   2      
4.1.2.26    21512 C-O*C=O   1      
4.1.2.27    22110 C-O*C=O   1      
4.1.2.27    25703 C-O*C=O   1      
4.1.2.28    21526 C-O*C=O   1      
4.1.2.29    24622 C-O*C=O   1      
4.1.2.30    21574 C-O*C=O   1      
4.1.2.30    22933 C-O*C=O   1      
4.1.2.30    27627 C-O*C=O   1      
4.1.2.33    23217 C%O*C=O   1      
4.1.2.33    23217 C-C*C=C   1      
4.1.2.35    20032 C-O*C=O   1      
4.1.2.36    20647 C-O*C=O   1      
4.1.2.38    20024 C-O*C=O   1      
4.1.2.4     20914 C-O*C=O   2      
4.1.2.40    20917 C-O*C=O   2      
4.1.2.41    24992 C-O*C=O   1      
4.1.2.42    27310 C-O*C=O   1      
4.1.2.42    27311 C-O*C=O   1      
4.1.2.43    24585 C-O*C=O   1      
4.1.2.46    22412 C-O*C=O   1      
4.1.2.46    28408 C-O*C=O   1      
4.1.2.47    22412 C-O*C=O   1      
4.1.2.5     20646 C-O*C=O   1      
4.1.2.5     25374 C-O*C=O   1      
4.1.2.8     22001 C-O*C=O   1      
4.1.3.-     23941 C-C*C@C   1      
4.1.3.-     24345 C-O*C=O   1      
4.1.3.-     25782 C%C*C@C   1      
4.1.3.-     25782 C-C*C=C   1      
4.1.3.-     25782 C-O*C=O   1      
4.1.3.1     20411 C-O*C=O   1      
4.1.3.13    20409 C-O*C=O   1      
4.1.3.14    20410 C-O*C=O   1      
4.1.3.16    20402 C-O*C=O   1      
4.1.3.16    20403 C-O*C=O   1      
4.1.3.17    20006 C-O*C=O   1      
4.1.3.17    20298 C-O*C=O   1      
4.1.3.22    20274 C-O*C=O   1      
4.1.3.24    20200 C-O*C=O   1      
4.1.3.24    20405 C-O*C=O   1      
4.1.3.24    20802 C-O*C=O   1      
4.1.3.25    20200 C-O*C=O   1      
4.1.3.26    27206 C-O*C=O   1      
4.1.3.27    20847 C%C*C@C   1      
4.1.3.27    20847 C-C*C=C   1      
4.1.3.27    20847 C-O*C=O   1      
4.1.3.27    20848 C%C*C@C   1      
4.1.3.27    20848 C-C*C=C   1      
4.1.3.27    20848 C-O*C=O   1      
4.1.3.3     21550 C-O*C=O   1      
4.1.3.30    20351 C-O*C=O   1      
4.1.3.32    21172 C-O*C=O   1      
4.1.3.34    20302 C-O*C=O   1      
4.1.3.35    21902 C-O*C=O   1      
4.1.3.36    23589 C-C*C@C   3      
4.1.3.36    23589 C-O*C=O   2      
4.1.3.36    26409 C-C*C@C   3      
4.1.3.36    26409 C-O*C=O   2      
4.1.3.38    24782 C%C*C@C   1      
4.1.3.38    24782 C-C*C=C   1      
4.1.3.38    24782 C-O*C=O   1      
4.1.3.39    20645 C-O*C=O   1      
4.1.3.39    24547 C-O*C=O   1      
4.1.3.4     21176 C-O*C=O   1      
4.1.3.4     27206 C-O*C=O   1      
4.1.3.40    21121 C%C*C@C   1      
4.1.3.40    21121 C-C*C=C   1      
4.1.3.40    21121 C-O*C=O   1      
4.1.3.6     20308 C-O*C=O   1      
4.1.99.-    26058 C-C*C=C   1      
4.1.99.11   24825 C-C*C=C   1      
4.1.99.12   26427 C-O*C=O   1      
4.1.99.3    27854 C%C*C%C   2      
4.1.99.5    23222 C#O*C=O   1      
4.2.1.-     21401 C-O*C=O   1      
4.2.1.-     23404 C-C*C=C   1      
4.2.1.-     23570 C-C*C=C   1      
4.2.1.-     23571 C-C*C=C   2      
4.2.1.-     23571 C-O*C=O   1      
4.2.1.-     23806 C-C*C=C   2      
4.2.1.-     23806 C-O*C=O   1      
4.2.1.-     24221 C-C*C=C   2      
4.2.1.-     24221 C-O*C=O   1      
4.2.1.-     24357 C-C*C=C   1      
4.2.1.-     24753 C-O*C=O   1      
4.2.1.-     24826 C-C*C=C   1      
4.2.1.-     24827 C%C*C%C   1      
4.2.1.-     24828 C-C*C=C   1      
4.2.1.-     24829 C%C*C%C   1      
4.2.1.-     25566 C%C*C%C   1      
4.2.1.-     26040 C-C*C=C   1      
4.2.1.-     26052 C-C*C=C   1      
4.2.1.-     26061 C-C*C=C   1      
4.2.1.-     26879 C-C*C=C   1      
4.2.1.-     26883 C-C*C=C   1      
4.2.1.-     27053 C-C*C=C   1      
4.2.1.-     27069 C-C*C=C   1      
4.2.1.-     27811 C-O*C=O   1      
4.2.1.-     27855 C-C*C=C   1      
4.2.1.-     28106 C-C*C=C   1      
4.2.1.-     28111 C-C*C=C   1      
4.2.1.-     28237 C-O*C=O   1      
4.2.1.-     28238 C-C*C@C   2      
4.2.1.-     28238 C-O*C=O   1      
4.2.1.-     28316 C-O*C=O   1      
4.2.1.-     28317 C-O*C=O   1      
4.2.1.-     28318 C-O*C=O   1      
4.2.1.-     28319 C-C*C@C   2      
4.2.1.-     28319 C-O*C=O   2      
4.2.1.-     28320 C-C*C@C   4      
4.2.1.-     28320 C-O*C=O   3      
4.2.1.-     28359 C%C*C%C   3      
4.2.1.1     20112 C-O*C=O   1      
4.2.1.10    22655 C%C*C%C   1      
4.2.1.100   24824 C%C*C%C   1      
4.2.1.101   24991 C-C*C=C   1      
4.2.1.103   24990 C#N*C-N   1      
4.2.1.104   23055 C-O*C=O   1      
4.2.1.104   26457 C#N*C-N   1      
4.2.1.104   26457 C-O*C=O   1      
4.2.1.104   26458 C-O*C=O   1      
4.2.1.105   25952 C%C*C%C   1      
4.2.1.105   26459 C%C*C%C   1      
4.2.1.105   26842 C%C*C%C   1      
4.2.1.106   26460 C%C*C%C   1      
4.2.1.107   24149 C-C*C=C   1      
4.2.1.107   24153 C-C*C=C   1      
4.2.1.109   26532 C-O*C=O   1      
4.2.1.11    20563 C-C*C=C   1      
4.2.1.11    23640 C-C*C=C   1      
4.2.1.112   24624 C#C*C-C   1      
4.2.1.116   22620 C-C*C=C   1      
4.2.1.12    21737 C-O*C=O   1      
4.2.1.120   24584 C-C*C=C   1      
4.2.1.17    22303 C-C*C=C   1      
4.2.1.17    22603 C-C*C=C   1      
4.2.1.17    22620 C-C*C=C   1      
4.2.1.17    22779 C-C*C=C   1      
4.2.1.17    23576 C-C*C=C   1      
4.2.1.17    23608 C-C*C=C   1      
4.2.1.17    23638 C-C*C=C   1      
4.2.1.17    23655 C-C*C=C   1      
4.2.1.17    24091 C-C*C=C   1      
4.2.1.17    24093 C-C*C=C   1      
4.2.1.17    24097 C-C*C=C   1      
4.2.1.17    24099 C-C*C=C   1      
4.2.1.17    24102 C-C*C=C   1      
4.2.1.17    24822 C-C*C=C   1      
4.2.1.17    25608 C-C*C=C   1      
4.2.1.17    25609 C-C*C=C   1      
4.2.1.17    26097 C-C*C=C   1      
4.2.1.17    27007 C-C*C=C   1      
4.2.1.17    27011 C-C*C=C   1      
4.2.1.17    27015 C-C*C=C   1      
4.2.1.17    27209 C-C*C=C   1      
4.2.1.18    21772 C-C*C=C   1      
4.2.1.19    22977 C-O*C=O   1      
4.2.1.2     20930 C-C*C=C   1      
4.2.1.20    22001 C-O*C=O   1      
4.2.1.20    22336 C-O*C=O   1      
4.2.1.24    20031 C-C*C@C   2      
4.2.1.25    22160 C-O*C=O   1      
4.2.1.27    21181 C#C*C-C   1      
4.2.1.27    21387 C#C*C-C   1      
4.2.1.28    22033 C-O*C=O   1      
4.2.1.3     21143 C-C*C=C   1      
4.2.1.3     21622 C-C*C=C   1      
4.2.1.30    20898 C-O*C=O   1      
4.2.1.30    20899 C-O*C=O   1      
4.2.1.31    22069 C-C*C=C   1      
4.2.1.32    20288 C-O*C=O   1      
4.2.1.33    23429 C-C*C=C   1      
4.2.1.33    23458 C-C*C=C   1      
4.2.1.34    23190 C-C*C=C   1      
4.2.1.35    23366 C-C*C=C   1      
4.2.1.36    23780 C-C*C=C   1      
4.2.1.39    21328 C-O*C=O   1      
4.2.1.4     21143 C-C*C=C   1      
4.2.1.40    22366 C-O*C=O   1      
4.2.1.40    27172 C-O*C=O   1      
4.2.1.41    21947 C-O*C=O   2      
4.2.1.42    24835 C-O*C=O   1      
4.2.1.43    21946 C-O*C=O   1      
4.2.1.44    22389 C-O*C=O   1      
4.2.1.45    22076 C-O*C=O   1      
4.2.1.46    25700 C-O*C=O   1      
4.2.1.47    20760 C-O*C=O   1      
4.2.1.49    22503 C%C*C@C   1      
4.2.1.49    22503 C-C*C=C   1      
4.2.1.5     22608 C-O*C=O   1      
4.2.1.51    20594 C-O*C=O   1      
4.2.1.51    21187 C-O*C=O   1      
4.2.1.52    21959 C%C*C-C   1      
4.2.1.52    21959 C%N*C-N   1      
4.2.1.53    22413 C-C*C=C   1      
4.2.1.54    22549 C-C*C=C   1      
4.2.1.55    22603 C-C*C=C   1      
4.2.1.55    22604 C-C*C=C   1      
4.2.1.56    22133 C-C*C=C   1      
4.2.1.56    22134 C-C*C=C   1      
4.2.1.57    23007 C-C*C=C   1      
4.2.1.58    23828 C-C*C=C   1      
4.2.1.58    23921 C-C*C=C   1      
4.2.1.58    23923 C-C*C=C   1      
4.2.1.58    24275 C-C*C=C   1      
4.2.1.58    24286 C-C*C=C   1      
4.2.1.59    23923 C-C*C=C   1      
4.2.1.6     22609 C-O*C=O   1      
4.2.1.60    23817 C-C*C=C   1      
4.2.1.60    23921 C-C*C=C   1      
4.2.1.60    24286 C-C*C=C   1      
4.2.1.61    23921 C-C*C=C   1      
4.2.1.61    23923 C-C*C=C   1      
4.2.1.61    23929 C-C*C=C   1      
4.2.1.61    23950 C-C*C=C   1      
4.2.1.61    24286 C-C*C=C   1      
4.2.1.62    23174 C%C*C%C   1      
4.2.1.65    21090 C#N*C-N   1      
4.2.1.66    21216 C#N*C-N   1      
4.2.1.67    23170 C-O*C=O   1      
4.2.1.68    23186 C-O*C=O   1      
4.2.1.69    20669 C#N*C-N   1      
4.2.1.7     21329 C-O*C=O   1      
4.2.1.73    23233 C%C*C@C   2      
4.2.1.73    23233 C-O*C=O   3      
4.2.1.74    22303 C-C*C=C   1      
4.2.1.74    23608 C-C*C=C   1      
4.2.1.74    24091 C-C*C=C   1      
4.2.1.74    24093 C-C*C=C   1      
4.2.1.74    24097 C-C*C=C   1      
4.2.1.74    24099 C-C*C=C   1      
4.2.1.74    24102 C-C*C=C   1      
4.2.1.74    27007 C-C*C=C   1      
4.2.1.74    27011 C-C*C=C   1      
4.2.1.74    27015 C-C*C=C   1      
4.2.1.76    20244 C-O*C=O   1      
4.2.1.77    23783 C%N*C%N   1      
4.2.1.79    23824 C-C*C=C   1      
4.2.1.8     24833 C-O*C=O   1      
4.2.1.80    22231 C-C*C=C   2      
4.2.1.80    22231 C-O*C=O   1      
4.2.1.80    24126 C-C*C=C   1      
4.2.1.80    24546 C-C*C=C   1      
4.2.1.80    25079 C-C*C=C   2      
4.2.1.80    25079 C-O*C=O   1      
4.2.1.81    20289 C-O*C=O   1      
4.2.1.82    22079 C-O*C=O   1      
4.2.1.83    23873 C-C*C=C   1      
4.2.1.84    22428 C#N*C-N   1      
4.2.1.84    23475 C#N*C-N   1      
4.2.1.84    24623 C#N*C-N   1      
4.2.1.84    24823 C#N*C-N   1      
4.2.1.84    26899 C#N*C-N   1      
4.2.1.84    26972 C#N*C-N   1      
4.2.1.85    22641 C-C*C=C   1      
4.2.1.89    21645 C-C*C=C   1      
4.2.1.9     21038 C-O*C=O   1      
4.2.1.9     23840 C-O*C=O   1      
4.2.1.9     24350 C-O*C=O   1      
4.2.1.90    23261 C-O*C=O   1      
4.2.1.91    20594 C-O*C=O   1      
4.2.1.91    21187 C-O*C=O   1      
4.2.1.94    22497 C-O*C=O   1      
4.2.1.95    23126 C-C*C=C   1      
4.2.1.96    24088 C%N*C%N   1      
4.2.1.97    24082 C-C*C=C   1      
4.2.1.98    23604 C%C*C%C   1      
4.2.1.98    24439 C%C*C%C   1      
4.2.1.99    23825 C-C*C=C   1      
4.2.2.6     23790 C%C*C-C   1      
4.2.2.6     23790 C%O*C=O   2      
4.2.2.6     23790 C-O*C=O   2      
4.2.3.-     21716 C%C*C=C   2      
4.2.3.-     21716 C-C*C=C   1      
4.2.3.-     25618 C%C*C%C   1      
4.2.3.-     27486 C%C*C-C   1      
4.2.3.-     27486 C%C*C=C   1      
4.2.3.-     27653 C%C*C=C   2      
4.2.3.-     27656 C%C*C=C   2      
4.2.3.-     27656 C-C*C=C   3      
4.2.3.-     27719 C%O*C=O   1      
4.2.3.-     27792 C%C*C=C   1      
4.2.3.-     27792 C-C*C=C   2      
4.2.3.10    21710 C%C*C=C   2      
4.2.3.11    21711 C%C*C=C   1      
4.2.3.11    21711 C-C*C=C   1      
4.2.3.12    23705 C%N*C%N   1      
4.2.3.12    23705 C-O*C=O   2      
4.2.3.13    21975 C-C*C=C   1      
4.2.3.14    24985 C%C*C-C   1      
4.2.3.14    24985 C%C*C=C   2      
4.2.3.14    24986 C%C*C=C   2      
4.2.3.14    24986 C-C*C=C   1      
4.2.3.15    21714 C-C*C=C   3      
4.2.3.16    21718 C-C*C=C   2      
4.2.3.17    25504 C%C*C-C   1      
4.2.3.17    25504 C%C*C=C   2      
4.2.3.17    25504 C-C*C=C   1      
4.2.3.18    25500 C%C*C%C   1      
4.2.3.18    25500 C%C*C=C   1      
4.2.3.18    25500 C-C*C=C   1      
4.2.3.19    24369 C%C*C=C   2      
4.2.3.19    24369 C-C*C=C   1      
4.2.3.2     20643 C-O*C=O   1      
4.2.3.20    25325 C-C*C=C   2      
4.2.3.21    25710 C-C*C=C   2      
4.2.3.22    26767 C%C*C-C   1      
4.2.3.22    26767 C%C*C=C   1      
4.2.3.22    26767 C-C*C=C   1      
4.2.3.22    26768 C%C*C-C   1      
4.2.3.22    26768 C%C*C=C   1      
4.2.3.22    26768 C-C*C=C   2      
4.2.3.23    26769 C-C*C=C   2      
4.2.3.24    26752 C%C*C=C   1      
4.2.3.24    26752 C-C*C=C   2      
4.2.3.25    26753 C-C*C=C   2      
4.2.3.26    26754 C-C*C=C   2      
4.2.3.27    27314 C-C*C=C   3      
4.2.3.28    28170 C%C*C-C   1      
4.2.3.28    28170 C%C*C=C   1      
4.2.3.28    28170 C-C*C=C   2      
4.2.3.29    28171 C-C*C=C   2      
4.2.3.3     20876 C-O*C=O   1      
4.2.3.30    28172 C-C*C=C   2      
4.2.3.32    25501 C%C*C-C   1      
4.2.3.32    25501 C-C*C=C   1      
4.2.3.32    25503 C%C*C%C   1      
4.2.3.32    25503 C%C*C=C   1      
4.2.3.32    25503 C-C*C=C   1      
4.2.3.34    28167 C%C*C=C   2      
4.2.3.34    28167 C-C*C=C   1      
4.2.3.35    28168 C%C*C%C   1      
4.2.3.35    28168 C%C*C=C   1      
4.2.3.35    28168 C-C*C=C   2      
4.2.3.37    26949 C%C*C=C   2      
4.2.3.38    27483 C-C*C=C   1      
4.2.3.39    28191 C%C*C=C   3      
4.2.3.4     22654 C-O*C=O   2      
4.2.3.42    25512 C%C*C=C   2      
4.2.3.43    28174 C%C*C=C   3      
4.2.3.43    28174 C-C*C=C   1      
4.2.3.44    28162 C%C*C%C   1      
4.2.3.44    28162 C%C*C=C   1      
4.2.3.44    28162 C-C*C=C   2      
4.2.3.46    27797 C-C*C=C   3      
4.2.3.47    27796 C-C*C=C   3      
4.2.3.48    27487 C-C*C=C   2      
4.2.3.5     21472 C%C*C%C   3      
4.2.3.56    27650 C%C*C-C   1      
4.2.3.56    27650 C%C*C=C   2      
4.2.3.56    27650 C-C*C=C   1      
4.2.3.57    27651 C%C*C=C   2      
4.2.3.57    27651 C-C*C=C   1      
4.2.3.58    27652 C%C*C=C   3      
4.2.3.58    27652 C-C*C=C   1      
4.2.3.6     21971 C%C*C=C   1      
4.2.3.6     21971 C-C*C=C   1      
4.2.3.7     21970 C%C*C-C   1      
4.2.3.7     21970 C%C*C=C   3      
4.2.3.8     21758 C%C*C=C   1      
4.2.3.9     21972 C%C*C-C   1      
4.2.3.9     21972 C%C*C=C   2      
4.2.3.9     21972 C-C*C=C   2      
4.2.99.12   21154 C-C*C=C   1      
4.2.99.20   27282 C%C*C%C   3      
4.2.99.20   27282 C-C*C=C   1      
4.2.99.20   27282 C-O*C=O   1      
4.3.1.-     27686 C-O*C=O   1      
4.3.1.1     20422 C-C*C=C   1      
4.3.1.13    20180 C-O*C=O   1      
4.3.1.14    22606 C-C*C=C   1      
4.3.1.16    24978 C-O*C=O   1      
4.3.1.17    20506 C-C*C=C   1      
4.3.1.17    27799 C-C*C=C   1      
4.3.1.2     23193 C-C*C=C   1      
4.3.1.20    20296 C-O*C=O   1      
4.3.1.23    20635 C-C*C=C   1      
4.3.1.24    20599 C-C*C=C   1      
4.3.1.25    20599 C-C*C=C   1      
4.3.1.25    20635 C-C*C=C   1      
4.3.1.3     21001 C-C*C=C   1      
4.3.1.4     21968 C%N*C-N   1      
4.3.1.6     22621 C-C*C=C   1      
4.3.1.7     20644 C-O*C=O   1      
4.3.2.1     20933 C-C*C=C   1      
4.3.2.2     20931 C-C*C=C   1      
4.3.2.2     23942 C-C*C=C   1      
4.3.2.3     20667 C-O*C=O   1      
4.3.2.4     22546 C-N*C@N   1      
4.3.2.4     27516 C-N*C@N   1      
4.3.2.5     23347 C-O*C=O   1      
4.3.3.-     24625 C-O*C=O   1      
4.3.3.-     24626 C-O*C=O   1      
4.3.3.1     23776 C%C*C%C   1      
4.4.1.1     27734 C-C*C=C   1      
4.4.1.1     27739 C-C*C=C   1      
4.4.1.11    27737 C-C*C=C   1      
4.4.1.11    27739 C-C*C=C   1      
4.4.1.19    26610 C-C*C=C   1      
4.4.1.19    26610 O-S*O=S   1      
4.4.1.2     27735 C-C*C=C   1      
4.4.1.2     27739 C-C*C=C   1      
4.4.1.21    21110 C%O*C=O   1      
4.4.1.21    21110 C-O*C=O   1      
4.4.1.22    26136 C-O*C=O   1      
4.4.1.24    26755 C-O*C=O   1      
4.4.1.24    26755 O-S*O=S   1      
4.4.1.25    26756 O-S*O=S   1      
4.4.1.3     22207 C-C*C=C   1      
4.4.1.4     23371 C-C*C=C   1      
4.4.1.4     23371 O-S*O=S   1      
4.4.1.5     22165 C-O*C=O   1      
4.5.1.-     24628 C-C*C=C   1      
4.5.1.-     24629 C-C*C=C   1      
4.5.1.-     24630 C%C*C%C   1      
4.5.1.-     24631 C%C*C%C   1      
4.5.1.-     24632 C-O*C=O   2      
4.5.1.1     23910 C-C*C=C   1      
4.5.1.4     22235 C-C*C=C   1      
4.99.1.5    22427 C#N*C=N   1      
4.99.1.6    23538 C#N*C=N   1      
4.99.1.7    26759 C#N*C=N   1      
5.-.-.-     24870 C-O*C=O   1      
5.1.2.-     24867 C-O*C=O   1      
5.2.1.5     23131 C-C*C=C   2      
5.3.1.-     25620 C-O*C=O   2      
5.3.1.-     27695 C-O*C=O   2      
5.3.1.14    22085 C-O*C=O   1      
5.3.1.16    24007 C-O*C=O   1      
5.3.1.23    23820 C-O*C=O   1      
5.3.1.24    23019 C-O*C=O   1      
5.3.1.25    22723 C-O*C=O   1      
5.3.1.27    24586 C-O*C=O   1      
5.3.1.3     22723 C-O*C=O   1      
5.3.1.6     20907 C-O*C=O   1      
5.3.2.-     23428 C-C*C=C   1      
5.3.2.-     23428 C-O*C=O   1      
5.3.2.-     24633 C-C*C=C   3      
5.3.2.-     24633 C-O*C=O   1      
5.3.2.1     21192 C-C*C=C   1      
5.3.2.1     21192 C-O*C=O   1      
5.3.2.1     22879 C-C*C=C   1      
5.3.2.1     22879 C-O*C=O   1      
5.3.2.2     20309 C-C*C=C   1      
5.3.2.2     20309 C-O*C=O   1      
5.3.3.-     23573 C-C*C=C   3      
5.3.3.-     23573 C-O*C=O   1      
5.3.3.-     26990 C-C*C=C   2      
5.3.3.-     28276 C%C*C%C   2      
5.3.3.1     21571 C%C*C%C   2      
5.3.3.1     21571 C-O*C=O   1      
5.3.3.1     21888 C%C*C%C   2      
5.3.3.1     21888 C-O*C=O   1      
5.3.3.1     22140 C%C*C%C   2      
5.3.3.1     22140 C-O*C=O   1      
5.3.3.1     22267 C%C*C%C   2      
5.3.3.1     22439 C%C*C%C   2      
5.3.3.1     22439 C-O*C=O   1      
5.3.3.1     22867 C%C*C%C   2      
5.3.3.1     22867 C-O*C=O   1      
5.3.3.1     23602 C%C*C%C   2      
5.3.3.1     23602 C-O*C=O   1      
5.3.3.1     24037 C%C*C%C   2      
5.3.3.1     24037 C-O*C=O   1      
5.3.3.1     24179 C%C*C%C   2      
5.3.3.1     24179 C-O*C=O   1      
5.3.3.10    23788 C-C*C=C   3      
5.3.3.10    23788 C-O*C=O   1      
5.3.3.10    23877 C-C*C=C   3      
5.3.3.10    23877 C-O*C=O   1      
5.3.3.10    26958 C-C*C=C   1      
5.3.3.10    26958 C-O*C=O   1      
5.3.3.11    23269 C-C*C=C   2      
5.3.3.12    23172 C%C*C@C   2      
5.3.3.12    23172 C-O*C=O   2      
5.3.3.13    25694 C-C*C=C   4      
5.3.3.14    26760 C-C*C=C   2      
5.3.3.2     20964 C-C*C=C   2      
5.3.3.3     22607 C-C*C=C   2      
5.3.3.4     23682 C%C*C%C   2      
5.3.3.4     26143 C%C*C%C   2      
5.3.3.5     22889 C%C*C%C   2      
5.3.3.5     24031 C%C*C%C   2      
5.3.3.5     24144 C%C*C%C   2      
5.3.3.5     26618 C%C*C%C   2      
5.3.3.6     22642 C-C*C=C   2      
5.3.3.8     23545 C-C*C=C   2      
5.3.3.8     24106 C-C*C=C   2      
5.3.3.9     23947 C%C*C%C   2      
5.3.99.-    26067 C-O*C=O   1      
5.3.99.-    26077 C-O*C=O   1      
5.3.99.-    26088 C-O*C=O   1      
5.3.99.2    21936 C%O*C=O   1      
5.3.99.3    21935 C%O*C=O   1      
5.3.99.6    22932 C%C*C-C   1      
5.3.99.6    22932 C%C*C=C   2      
5.3.99.6    22932 C%O*C=O   1      
5.3.99.7    22242 C%O*C=O   1      
5.3.99.8    26462 C%O*C=O   2      
5.3.99.8    26463 C%O*C=O   1      
5.3.99.9    26103 C-C*C=C   1      
5.3.99.9    26106 C-C*C=C   1      
5.4.1.2     24442 C%C*C%C   3      
5.4.1.2     24442 C%N*C%N   1      
5.4.1.2     25030 C%C*C%C   4      
5.4.1.2     25030 C%N*C%N   2      
5.4.2.9     20566 C-C*C=C   1      
5.4.2.9     20566 C-O*C=O   1      
5.4.4.-     26191 C-C*C=C   3      
5.4.4.-     26192 C-C*C=C   1      
5.4.4.2     21475 C%C*C%C   4      
5.4.99.17   26464 C%C*C=C   5      
5.4.99.17   26464 C-C*C=C   2      
5.4.99.17   26465 C%C*C=C   5      
5.4.99.17   26465 C-C*C=C   1      
5.4.99.5    21473 C%C*C%C   2      
5.4.99.5    21473 C-C*C=C   1      
5.4.99.5    21473 C-O*C=O   1      
5.4.99.7    22756 C%C*C=C   3      
5.4.99.7    22756 C-C*C=C   1      
5.4.99.8    22757 C%C*C=C   3      
5.4.99.8    22757 C-C*C=C   1      
5.5.1.-     21974 C-C*C=C   2      
5.5.1.-     24638 C-C*C=C   1      
5.5.1.-     26948 C%C*C=C   1      
5.5.1.-     28276 C%C*C%C   2      
5.5.1.1     23422 C-C*C=C   1      
5.5.1.1     23883 C-O*C=O   1      
5.5.1.1     24549 C-C*C=C   1      
5.5.1.1     24634 C-O*C=O   1      
5.5.1.1     26142 C-C*C=C   1      
5.5.1.1     27232 C-C*C=C   1      
5.5.1.1     28280 C-C*C=C   1      
5.5.1.10    23495 C%C*C=C   2      
5.5.1.10    23495 C%O*C=O   1      
5.5.1.11    23754 C-C*C=C   1      
5.5.1.12    25497 C%C*C=C   3      
5.5.1.12    25497 C-C*C=C   1      
5.5.1.13    21760 C%C*C=C   3      
5.5.1.13    21760 C-C*C=C   1      
5.5.1.14    25511 C%C*C=C   3      
5.5.1.14    25511 C-C*C=C   1      
5.5.1.2     22851 C-C*C=C   1      
5.5.1.3     23593 C-O*C=O   3      
5.5.1.5     22852 C-C*C=C   1      
5.5.1.6     22093 C%C*C=C   1      
5.5.1.6     22489 C%C*C=C   1      
5.5.1.6     25740 C%C*C=C   1      
5.5.1.6     27108 C%C*C=C   1      
5.5.1.6     27113 C%C*C=C   1      
5.5.1.7     23681 C-C*C=C   1      
5.5.1.7     24636 C%O*C=O   1      
5.5.1.7     24636 C-O*C=O   1      
5.5.1.7     27235 C-C*C=C   1      
5.5.1.7     28266 C-C*C=C   1      
5.5.1.7     28268 C-C*C=C   1      
5.5.1.7     28272 C%O*C=O   1      
